<b>코로나</b>19 집합 금지, 자동차에도 해당될까?	https://blog.naver.com/koroadblog?Redirect=Log&logNo=222307410461	<b>코로나</b>19가 기승을 부리면서 자동차 탑승인원에 대한 궁금증도 함께 커지고 있습니다. 5인이상... <b>코로나</b>19로 모두가 힘든 상황인 만큼 좀 더 합심해 이 어려운 상황을 헤쳐나갔으면 합니다. #도로교통공단... 	도로교통공단	https://blog.naver.com/koroadblog	20210413
[<b>코로나</b>19/속보] 확진환자 발생 재난문자 송출 재개	https://blog.naver.com/suwonloves?Redirect=Log&logNo=222303244657	8.(목) 20:00 기준] ‘지자체 <b>코로나</b>19 재난문자 운영 매뉴얼’이 개정되었습니다. 지난 1일부터 적용된 행정안전부 ‘<b>코로나</b>19 재난문자 송출 개선방안’에 따라 수원시도 ‘확진환자 발생 재난문자’를... 	도란도란 수원 e야기	https://blog.naver.com/suwonloves	20210408
미국에서 <b>코로나</b> 19로 4만명에 가까운 어린이와 청소년이... 	https://blog.naver.com/jjy0501?Redirect=Log&logNo=222299952925	(Credit: CC0 Public Domain) <b>코로나</b> 19 대유행으로 인해 2021년 2월까지 1년 동안 미국에서 37300명의... 미국에서 <b>코로나</b> 19 사망자 한 명당 0.078명의 미성년 자녀를 남겼다고 추정했습니다. 미국에서... 	고든의 블로그	https://blog.naver.com/jjy0501	20210409
<b>코로나</b> 상황 속 목가적 일상을 아이패드 일러스트 그림으로... 	https://blog.naver.com/hun1056?Redirect=Log&logNo=222289161024	<b>코로나</b>로 인한 폐쇄적이고 제한된 삶 속에서 모습을 그린 작품입니다. 같이 힐링하는 마음으로 감상해볼까요? @ gallerypascal 서정적이며 참 좋기는 한데, 정말 오지랖은 아니었으면 하는데... <b>코로나</b> 시국에... 	ART Design 정면돌파™	https://blog.naver.com/hun1056	20210327
<b>코로나</b> 후유증 완치후 88% 후유증 증상	https://blog.naver.com/gk2671?Redirect=Log&logNo=222303908211	<b>코로나</b>19 후유증 <b>코로나</b>는 완치 판정후에도 심각한 후유증이 나타난다는 것을 세계 각국 의료진이 발표하고있다. 영국보건당국은 <b>코로나</b>19가 급성호흡기질환뿐 아니라 만성질환의 가능성을... 	gk2671님의 블로그	https://blog.naver.com/gk2671	20210409
<b>코로나</b>방역업체 믿고맡겨주세요	https://blog.naver.com/mcugi?Redirect=Log&logNo=222299452197	<b>코로나</b>방역업체는 2019년 12월 말부터 시작된 <b>코로나</b> 19 바이러스로 인해 불안감에 시달리며 외부로 나오지 못하는 이들을 위해, 직장이나 불가피한 일로 외부에 나와 활동하는 이들에게 안전하게 시설물을... 	조용하게 세상살기	https://blog.naver.com/mcugi	20210405
<b>코로나</b> 백신 1차 접종 효과는 0.0038%	https://blog.naver.com/bestladakh?Redirect=Log&logNo=222288585555	어제 기모란 교수가 <b>코로나</b> 백신 1차 접종 결과에 대한 놀라운 발표를 했어요. 백신 접종 시작 후... 609175명이 백신을 맞고, 23명이 <b>코로나</b> 확진을 피할 수 있었습니다. 백신으로 효과를 본 사람이... 	인도 라다크 여행	https://blog.naver.com/bestladakh	20210326
<b>코로나</b> 19, 빈곤국 여성과 소녀들이 마주한 5가지 문제	https://blog.naver.com/oxfamkorea?Redirect=Log&logNo=222307304382	1년 전 우리는 <b>코로나</b>19가 이토록 우리의 삶을 바꿔 놓을지 아무도 예상하지 못했습니다. 누군가는 금방 지나가는 유행이라 여겼습니다. 그러나 유행을 넘어 삶을 송두리째 바꿔버린 <b>코로나</b>19, 모두가 어려운... 	옥스팜 공식 블로그	https://blog.naver.com/oxfamkorea	20210412
<b>코로나</b>19 피해 입은 공연예술 분야 회복 위해 4,100명 채용 지원	https://blog.naver.com/mcstkorea?Redirect=Log&logNo=222307228321	<b>코로나</b>19 장기화로 침체된 공연예술 분야의 고용 충격을 완화하고, 공연예술 기업·단체의 인건비... 공연예술 분야 인력지원 3,500명 문체부는 한국문화예술위원회와 함께 <b>코로나</b>19로 피해를 본 현장... 	도란도란 문화놀이터	https://blog.naver.com/mcstkorea	20210412
가평군청 홍보팀이 알려주는, 가평벚꽃명소(<b>코로나</b>시국반영.ver)	https://blog.naver.com/ecopiagp?Redirect=Log&logNo=222287973775	<b>코로나</b>시국을 반영한 2021년 가평벚꽃명소총정리 사진.글_가평군청 군정홍보팀 안녕하세요 가평군청... 여러분들께 <b>코로나</b>시국을 반영한, 가평관내 벚꽃구경하기 좋은 장소들을 정리해서 알려드리고자 합니다.... 	가평군 공식블로그	https://blog.naver.com/ecopiagp	20210326
<b>코로나</b> 19 예방 접종의 시작, 백신에 대한 국민의 관심	https://blog.naver.com/loveacrc?Redirect=Log&logNo=222293831926	<b>코로나</b>19 백신에 대한 학생들의 관심은?! <b>코로나</b>19 예방 접종의 시작, 백신에 대한 국민의 관심 <b>코로나</b> 19 예방 접종의 시작 2021년 2월 26일, 우리나라에서 <b>코로나</b>19의 백신 접종을 시작하였습니다. 요양병원... 	국민권익위원회	https://blog.naver.com/loveacrc	20210331
<b>코로나</b>19 완치자 심리회복지원 참여자를 모집합니다!	https://blog.naver.com/dodreamgj?Redirect=Log&logNo=222308449926	광주광역시가 <b>코로나</b>19 완치자의 건강한 일상생활 복귀를 돕기 위해 심리회복 지원서비스를 실시합니다! 중앙방역대책본부 발표에 따르면 <b>코로나</b>19 완치자의 경우 피로감, 주의·집중력 저하 등... 	광주광역시	https://blog.naver.com/dodreamgj	20210413
<b>코로나</b> 결혼식 마스크에 붙일 하트스티커 준비했어요	https://blog.naver.com/charm3159?Redirect=Log&logNo=222293947189	결혼식 <b>코로나</b>로 미뤄야 하나 진행해야 하나 정부 지침 발표 때마다 고민도 엄청 하고 스트레스도 많이 받았었는데요 다행히도 제 결혼식이 있는 주간부터 <b>코로나</b> 방역지침이 5단계로 세분화되면서 결혼식 50인... 	carpe diem	https://blog.naver.com/charm3159	20210402
<b>코로나</b>방역 간단한 해결방법	https://blog.naver.com/sbi101?Redirect=Log&logNo=222299880468	<b>코로나</b>방역 업체 모든방역 인사드립니다. <b>코로나</b> 19가 장기화하여가고 많은 이들이 종식되기를 바라지만 전문가들은 향후 4~5년 안에 종식되기 힘든 바이러스라고 합니다. <b>코로나</b>가 끝나고 나서 어떤... 	Money SPACE Center / Healing Design Care !	https://blog.naver.com/sbi101	20210405
<b>코로나</b>19 2분기 예방접종 이렇게 실시됩니다!	https://blog.naver.com/cwopenspace?Redirect=Log&logNo=222300643670	지난 2월 26일 처음 시작된 <b>코로나</b>19 백신 접종은 순조롭게 진행되고 있습니다. 일반 국민 대상 접종이... 식약처에서 운영하는 누리집에서 <b>코로나</b>19 백신과 예방접종에 대한 가장 정확한 정보를 확인할 수... 	창원시 공식 블로그	https://blog.naver.com/cwopenspace	20210406
안티-<b>코로나</b>19의 생활화, '닥터 아토' 소독 티슈	https://blog.naver.com/jhkimism?Redirect=Log&logNo=222223848851	①<b>코로나</b>19 진단검사 받으러 가는 분, ②검사 받고 나서 결과 기다리는 분, ③능동 관심대상자이신 분, ④<b>코로나</b>19 증상과 유사 증상 있는 분들은 되도록 자가용을 이용하거나, 마스크를 2장 겹쳐... 	The Korean Cabby	https://blog.naver.com/jhkimism	20210412
런던 템스 강변을 물들인 15만 개의 빨간 하트, <b>코로나</b> 희생자... 	https://blog.naver.com/coolsaem?Redirect=Log&logNo=222308323015	현재 영국의 <b>코로나</b>19 확진자는 4백만 명이 넘고 사망자도 13만 명 가까이 됩니다. 수많은 희생자를 낳고 있는 상황 속에서 영국의 <b>코로나</b> 유가족 단체 COVID-19 Bereaved Families For Justice에서 추모... 	생각전구 * Idea Bulb	https://blog.naver.com/coolsaem	20210413
[2021.4.12] 확진자 발생, <b>코로나</b> 검사 실시	https://blog.naver.com/leehunboki?Redirect=Log&logNo=222307674348	전원 <b>코로나</b> 19 검사를 실시 입니다. 저도 그렇지만, 와이프는 아기 면회 날만 기다리며 하루하루 견디고 있었는데 이거 날벼락 통보입니다. 와이프는 병실에서 <b>코로나</b> 검사를 받았고 저는 선별검사소로 가서... 	유만장 : 바이크로 만나는 새로운 세상	https://blog.naver.com/leehunboki	20210412
<b>코로나</b> 검사 또 받음 ㅡㅡ	https://blog.naver.com/pinklua?Redirect=Log&logNo=222308395445	토요일 오후에 아빠의 지인분이 문자를 받으셨는데 그분이 <b>코로나</b> 확진자랑 동선이 겹쳤으니 검사를... (소식 듣자마자 엄마 직장에 연락을 드렸는데 담당자분이 <b>코로나</b> 걱정보다 엄마가 빠지실 경우 모자란... 	Symphonic Rain	https://blog.naver.com/pinklua	20210413
<b>코로나</b>19 피해기업 대상 고용유지플러스자금 접수 개시!	https://blog.naver.com/sbcblog?Redirect=Log&logNo=222299395284	중기부와 중진공은 2,000억원 규모의 고용유지플러스자금을 신설하고, <b>코로나</b>19 피해기업 대상... 대상은 <b>코로나</b>19 피해, 거래처 도산 및 결제조건 악화 등 경영애로 사유로 매출액이 30% 이상 감소한... 	중소벤처기업진흥공단	https://blog.naver.com/sbcblog	20210405
난민과 <b>코로나</b>19, 그 후 1년	https://blog.naver.com/unhcr_korea?Redirect=Log&logNo=222307351147	난민과 <b>코로나</b>19, 그 후 1년 작년 3월 세계보건기구(WHO)가 <b>코로나</b> 바이러스를 ‘팬데믹(전 세계 대유행)’으로 선언한 지 1년이 지난 지금, 우리 삶의 모습은 이전과는 확연히 달라졌습니다. 모두가... 	유엔난민기구 공식블로그	https://blog.naver.com/unhcr_korea	20210412
210412 <b>코로나</b> 자가진단키트 테마	https://blog.naver.com/qlomolp?Redirect=Log&logNo=222307493896	<b>코로나</b> 자가진단키트 6.59% 게티이미지 <b>코로나</b> 자가진단키트는 간편하게 비말을 이용하여 본인이 <b>코로나</b>19에 걸렸는지 검사할 수 있는 진단키트로서 진단까지는 약 10분~30분 정도의 검사시간이 필요하다고... 	익의 주식 이야기	https://blog.naver.com/qlomolp	20210412
<b>코로나</b> 시대의 인터넷 검열 : 하버드 의대 교수의 트윗	https://blog.naver.com/bestladakh?Redirect=Log&logNo=222306184328	&quot;어린 연령층도 <b>코로나</b> 백신을 맞아야 할까요? 이미 감염됐던 사람들도 백신을 맞아야 할까요?&quot; 이... 이전에 자연 감염을 겪은 사람들은 <b>코로나</b> 백신이 필요하지 않아요. 아이들도 <b>코로나</b> 백신이... 	인도 라다크 여행	https://blog.naver.com/bestladakh	20210411
<b>코로나</b>19로 피해 입은 법인, 세정지원 받으세요!	https://blog.naver.com/ntscafe?Redirect=Log&logNo=222279473039	국세청은 최근 <b>코로나</b>19로 인해 경영에 어려움을 겪고 있는 법인을 위해 납부기한을 최대 9개월까지 연장하는 등 적극적으로 세정지원을 하기로 했습니다. 세정지원 혜택, 누가 받을 수 있나요? <b>코로나</b>19... 	[국세청 블로그] 아름다운 세상	https://blog.naver.com/ntscafe	20210318
<b>코로나</b>19 긴급일자리 지원자 모집 안내!	https://blog.naver.com/eunpyeonggu?Redirect=Log&logNo=222302690470	<b>코로나</b>19 긴급일자리 지원자를 모집 합니다! <b>코로나</b>19 감염 확산에 따른 경기 침체로 실직 등 경제위기에 처한 취업 취약 구민들에게 일자리를 제공합니다! 관심 있는 분들의 많은 지원 부탁... 	은평구 네이버 블로그	https://blog.naver.com/eunpyeonggu	20210408
속초시민 <b>코로나</b>19 전수검사 실시	https://blog.naver.com/knta_pr?Redirect=Log&logNo=222308422819	속초에서 <b>코로나</b>19 확진자 급증 소식이 전해지자 대한결핵협회 강원도지부는 관할 지자체와 함께 속초시민 <b>코로나</b>19 전수검사를 실시했습니다. 3월 18일부터 24일까지 진행된 이번 전수검사에서 2만 3천 명이... 	대한결핵협회	https://blog.naver.com/knta_pr	20210413
<b>코로나</b>? 백신? 그보다 더 무서운 것은...	https://blog.naver.com/bestladakh?Redirect=Log&logNo=222293052626	글쓴이에 의하면, 우리는 <b>코로나</b>와의 전쟁을 치르고 있고, 어느 전쟁이든 일부의 희생은 불가피하며... 지난 일 년간 보건당국과 언론은 <b>코로나</b>에 대한 과장된 공포를 대중에게 세뇌해왔어요. 공포에 휩싸인... 	인도 라다크 여행	https://blog.naver.com/bestladakh	20210330
목욕탕·사우나 이용 전! <b>코로나</b>19 방역 수칙 꼭 확인하세요!	https://blog.naver.com/koshablog?Redirect=Log&logNo=222301551316	오늘은 보건의 날을 맞아 <b>코로나</b>19의 종식을 기원하며 최근 집단 감염 상황이 발생하고 있는 ‘목욕탕·사우나’에서 지켜야 할 방역수칙에 대해 살펴보려고 합니다. 목욕탕·사우나에서 지켜야 할 <b>코로나</b>19... 	안전보건공단 공식블로그	https://blog.naver.com/koshablog	20210407
둥이들의 <b>코로나</b> 부활절 I	https://blog.naver.com/jinnyarom?Redirect=Log&logNo=222306811532	<b>코로나</b>가 올해에는 좀 잠잠해질 줄 알았는데 여전히 무섭게 기승이네요. 여전히 저는 재택근무중이고요, 이제는 둥이들 다니는 유치원에서도, 재택근무 삼실 동료들도 하나 둘 <b>코로나</b> 양성받았다는 말들도... 	프랑스 남자 쎄바님이랑 동거하기 since 2011-10-19	https://blog.naver.com/jinnyarom	20210412
D-8. <b>코로나</b> 아니라 천만다행이야..	https://blog.naver.com/kboshylove?Redirect=Log&logNo=222305044592	아직 해장즁입니다 슈크림 케이크 우리 원픽됨 감긴줄 알았는데 열난다길래 부랴부랴 보건소 가서 <b>코로나</b> 검사하고 혹시나 <b>코로나</b>일까봐 집까지 걸어서 가구 자가격리해쯥니다.. 아플땐 엽떡이지 카면서 배달... 	박또요	https://blog.naver.com/kboshylove	20210410
2021.03.27  <b>코로나</b> 19 4차 팬데믹의 시작	https://blog.naver.com/gaajur?Redirect=Log&logNo=222289540573	<b>코로나</b> 백신이 개발되어 접종이 진행 중인 가운데 <b>코로나</b>는 인도를 비롯한 신흥국 및 저개발 국가를 중심으로 빠르게 재확산되면서 4차 팬데믹이 시작되고 있다. 아시아에서는 인도를 필두로 파키스탄... 	쥬라기의 세상을 보는 창	https://blog.naver.com/gaajur	20210327
남양유업 불가리스 <b>코로나</b>19  억제 효과 77.8%	https://blog.naver.com/beryu1?Redirect=Log&logNo=222308549965	남양유업 불가리스 <b>코로나</b>19 억제효과 77.8% * 한국의과연구원(KRIBS),불가리스 항바이러스 효과분석 * 감기 바이러스 인플루엔자 바이러스 (H1N1)99.9%사멸 남양에서 나오는 불가리스가 <b>코로나</b>19 억제효과가 있다는... 	beryu1(류병은)님의 블로그	https://blog.naver.com/beryu1	20210413
<b>코로나</b> 블루 대처법 : 집에서 즐기는 홈카페	https://blog.naver.com/incheontogi?Redirect=Log&logNo=222287932860	<b>코로나</b> 블루 대처법 : 집에서 즐기는 홈카페 어느덧 <b>코로나</b>19를 겪은 지 1년이 되었지요. 외출 시 마스크를 착용하는 건 당연한 일이 되었고, 아이들은 등교 대신 온라인 수업을 이어가고 있습니다. <b>코로나</b>19가... 	인천광역시 공식 블로그	https://blog.naver.com/incheontogi	20210326
이태리 <b>코로나</b> 소식	https://blog.naver.com/coreanosin?Redirect=Log&logNo=222305819405	이태리 <b>코로나</b> 신규확진자는 17567명 하루 사망자는 344명입니다. 트럼프가 아칸소 주지사 선거에 출마한... 어제 하루 <b>코로나</b> 검사를 5만명 가량 실시했는데 5프로대가 넘는 확진자가 발생했습니다. 드디어... 	빈티지 모카	https://blog.naver.com/coreanosin	20210411
<b>코로나</b>19 자가격리 속 반려동물의 필요성을 부각한 광고포스터... 	https://blog.naver.com/hun1056?Redirect=Log&logNo=222307223468	베네수엘라에서 진행된 이번 해외 포스터 광고디자인에서는 지금의 <b>코로나</b> 사태로 인한 어쩔 수 없는 자가 격리 생활은 어쩌면 훌륭한 동반자를 구할 수 있는 절호의 찬스일지도 모른다는 카피와 함께... 	ART Design 정면돌파™	https://blog.naver.com/hun1056	20210412
210408 <b>코로나</b>19 테마	https://blog.naver.com/qlomolp?Redirect=Log&logNo=222303251226	<b>코로나</b>19 5.48% <b>코로나</b>19는 2019년 12월 중국 우한에서 처음 발생한 이후 중국 전역과 전 세계로 확산된, 새로운 유형의 <b>코로나</b>바이러스(SARS-CoV-2)에 의한 호흡기 감염질환입니다. <b>코로나</b>19는 감염자의... 	익의 주식 이야기	https://blog.naver.com/qlomolp	20210408
#<b>코로나</b>19_익산 274번~295번_확진자_발생안내	https://blog.naver.com/human9426?Redirect=Log&logNo=222305757695	#<b>코로나</b>19_함께_극복합시다. 마스크 꼭 착용하시고, 건강에 유의하시기 바랍니다. 아무쪼록 익산시민... #익산시보건소 #질병관리청 #전북보건환경연구원 #익산보건소_선별진료소 #<b>코로나</b>_익산확진자... 	임형택 익산시의원 / Like익산포럼 대표	https://blog.naver.com/human9426	20210411
<b>코로나</b>에도 봄은 왔습니다.	https://blog.daum.net/chlvlftlr/7684402	<b>코로나</b>로 인해서 활동에 제한을 받다보니 많이 답답했는데 그나마 산행으로 삭혀봅니다. 나는 잊고... 비바람이 쳐도 폭설이 쏟아져도 <b>코로나</b>에도 봄은 오듯이 꽁꽁 얼어붙었던 내 몸에도 봄이 오기를... 	기룡 선원	https://blog.daum.net/chlvlftlr	20210405
[곰플리] 02. <b>코로나</b> 시대, 우리 군화의 훈련소는?	https://blog.daum.net/mma9090/14955	<b>코로나</b> 시대, 우리 군화의 훈련소는? 댓글 1 내 청춘에 충성/곰신이야기 2021. 3. 29. 군입대 , 병무청 , <b>코로나</b> , <b>코로나</b>19 , <b>코로나</b>예방 , 훈련소 안녕하세요, 청춘예찬 13기 곰신기자 정지호입니다. 대학가는... 	https://blog.daum.net/mma9090	https://blog.daum.net/mma9090	20210329
<b>코로나</b>19 이후 학교폭력 상황과 대안	https://blog.daum.net/babogh/13747627	'<b>코로나</b>19 이후 학교폭력의 대안'에 대해서 포럼 열었다. 연구소에 위원회 중 청소년실천연구위원회에서 주관했다. 현직 교사인 이충민 위원께서 주제 발표로 <b>코로나</b>19 이후에도 학교 내 상담시간과 전문가... 	청소년자치이야기	https://blog.daum.net/babogh	20210326
<b>코로나</b>19에 도움이 되는 한국식품	https://blog.naver.com/badymeo?Redirect=Log&logNo=222306601298	지난 사스 때와 마찬가지로 <b>코로나</b>19로 인해 면역력에 도움이 된다는 각국의 전통식품이 새롭게 조명을 받고 있습니다. 김치도 그중의 하나인데요, 이번에 또다시 김치가 <b>코로나</b>19 증상 완화에 도움이 된다는... 	유기농아빠학교	https://blog.naver.com/badymeo	20210411
[카드뉴스]<b>코로나</b>19 대응에 앞장선 우리동네 영웅을 소개합니다	https://blog.naver.com/mopaspr?Redirect=Log&logNo=222306980847	&lt;우리동네 영웅&gt; <b>코로나</b>19 대응에 앞장선 우리동네 영웅을 소개합니다. 우리동네 영웅이란? 행정안전부는 지방자치단체와 협업으로 자원봉사자, 주민자치회, 국민운동단체 및 공직자 등 <b>코로나</b>19 대응에... 	대한민국 행정안전부	https://blog.naver.com/mopaspr	20210412
일산 명지병원 - 해외출국 <b>코로나</b>검사 영문증명서 발급/후기/비용	https://blog.naver.com/moonu87?Redirect=Log&logNo=222308043144	일산에서 해외출국자를 위한 <b>코로나</b>검사 영문증명서 발급해주는 병원! 일산백병원 일산병원... 그리하야 명지병원 해외출국을 위한 <b>코로나</b>검사 후기 오전 10시에 갔는데 사람이 엄청나게 많아서... 	YOU ARE MY SUNSHINE♥	https://blog.naver.com/moonu87	20210413
[이벤트] 우리, <b>코로나</b>19 끝나면 뭐할까? 버킷리스트 작성하기!	https://blog.naver.com/ntscafe?Redirect=Log&logNo=222308194710	<b>코로나</b>19 끝나면 뭐 하고 싶어? <b>코로나</b>19가 길어지면서 점점 일상을 잊어가고 있는 것이 아쉽고 아쉽습니다. <b>코로나</b>19가 아니었다면 지금 하고 있을 것들, 앞으로 할 것들. <b>코로나</b>19 종식을 기원하며!! 서로를... 	[국세청 블로그] 아름다운 세상	https://blog.naver.com/ntscafe	20210413
<b>코로나</b> 극복 영농지원 바우처 대상 및 신청방법 확인하세요!	https://blog.naver.com/pride_gb?Redirect=Log&logNo=222307306091	<b>코로나</b> 극복 영농지원 바우처 대상 및 신청방법 확인하세요! <b>코로나</b>19로 농업경영에 어려움을 겪고 있는 농가를 돕기 위한 ‘<b>코로나</b> 극복 영농지원 바우처’(이하 바우처)를 4.12일부터 온라인과... 	경상북도 공식블로그	https://blog.naver.com/pride_gb	20210412
<b>코로나</b>19가 코앞에두 왔네요	https://blog.naver.com/quitedu11?Redirect=Log&logNo=222305379627	제목 [제목없음] 오늘 오전 9~11시 사이에 <b>코로나</b>19 진단검사 받으러 학교로 학생들 데리고 오셔야... 부여군에 <b>코로나</b>19확진자가 발생했고 여러군데 동선중에 우리지역도 있었지만 우리면이래도 설마 했는데... 	노루골부여밤	https://blog.naver.com/quitedu11	20210410
유학생 출국전 72시간내 <b>코로나</b> PCR 검사	https://blog.naver.com/heavenfour?Redirect=Log&logNo=222302644792	<b>코로나</b>로 인한 규정들이 수시로 바뀌는 바람에 관련기관에 계속 업데이트 되는 소식들을 확인하고... © chuttersnap, 출처 Unsplash 그동안은 계속 대한항공 국적기를 이용하다가 <b>코로나</b>로 인해 운항 노선들이... 	우리들의 천국	https://blog.naver.com/heavenfour	20210408
반려동물과 함께하는 <b>코로나</b>19 예방 수칙	https://blog.naver.com/kahp_blog?Redirect=Log&logNo=222286774246	지난 1월 24일 국내에서도 반려동물의 <b>코로나</b>19 감염 사례가 확인된 이후, 전국 곳곳에서 강아지, 고양이의 확진 판정 소식이 들려오고 있는데요. 어떻게 하면 반려동물의 <b>코로나</b>19 감염을 막을 수... 	건강일기	https://blog.naver.com/kahp_blog	20210325
유학준비, <b>코로나</b>시대엔 어떻게 할까요?	https://blog.naver.com/ediket?Redirect=Log&logNo=222294944948	<b>코로나</b>가 우리의 생활을 바꾼지 이제 1년이 넘었습니다. 지난 1년은 아무것도 모르는 상태에서 우왕좌왕했다면, 앞으로는 <b>코로나</b> 장기전에 대비해 하나씩 차근차근 준비해야겠죠? 그래서 오늘은... 	에디켓 : 빠르고 정확한 영문교정 서비스	https://blog.naver.com/ediket	20210401
<b>코로나</b> 백신 종류와 부작용 접종순서 알아보기	https://blog.naver.com/guswn8916?Redirect=Log&logNo=222307328955	2020부터 <b>코로나</b>로 인해서 우리의 일상이 엉망진창 되었습니다. 라이프스타일이라던가 다양한 부분에... 그래서 오늘은 빛이자 불안함으로 여겨지는 <b>코로나</b> 백신 종류, 부작용, 접종순서 등을 알아보겠습니다.... 	람 집	https://blog.naver.com/guswn8916	20210412
<b>코로나</b>19 극복 이벤트 #광양시청카카오톡	https://blog.naver.com/gwangyangsi?Redirect=Log&logNo=222258434619	<b>코로나</b>19 극복 이벤트 <b>코로나</b>19 예방접종이 2. 26.부터 시작되었습니다. 백신 접종이 시작되었지만 경각심을 잃지 말고 방역수칙을 준수해야 합니다. <b>코로나</b>19에서 벗어나 집단면역이 형성되고 안전하고... 	햇살 가득 따스한 광양 공식 블로그	https://blog.naver.com/gwangyangsi	20210227
[뉴텔러] &quot;<b>코로나</b>19 백신... &quot; - 배경택 <b>코로나</b>19 예방접종추진단... 	https://blog.naver.com/hellopolicy?Redirect=Log&logNo=222296281929	오늘의 키워드는 <b>코로나</b>19 백신 허위조작정보입니다 <b>코로나</b>19 백신 허위조작정보에 대한 자세한 내용, 예방접종추진단 배경택 상황총괄반장이 전해드립니다. 정보의 바닷속에서 넘쳐나는 허위조작정보... 	대한민국정부 대표 블로그 정책공감	https://blog.naver.com/hellopolicy	20210402
[신보사이다] 신보는 '<b>코로나</b>19 위기극복 특례보증' 중	https://blog.naver.com/hopekodit?Redirect=Log&logNo=222303035160	신보는 「<b>코로나</b>19 위기극복 특례보증」중!! <b>코로나</b>19 장기화에 따라 신보는 21년도에도 <b>코로나</b> 특례보증을 실시했습니다. 대상기업 <b>코로나</b>19로 인한 직·간접 피해기업 보증한도 같은 기업당 운전자금... 	신용보증기금	https://blog.naver.com/hopekodit	20210413
‘포스트 <b>코로나</b> 대비, 시민과 함께 하는 경제방역’	https://blog.naver.com/gmcityhall?Redirect=Log&logNo=222284805063	광명시는 <b>코로나</b>19 장기화에 따른 피해 극복뿐 아니라 포스트<b>코로나</b> 대비 지역경제를 살리기 위해 ‘2021년 민생․경제․일자리 안정 종합대책’을 추진합니다. 주요 추진과제로는 ①소상공인 임대료 등... 	광명시 공식블로그	https://blog.naver.com/gmcityhall	20210323
<b>코로나</b> 백신 접종에 대한 여전한 딜레마	https://blog.naver.com/acoloje?Redirect=Log&logNo=222307520461	전 세계 모든 국가에 발병된 <b>코로나</b> 전염병은 영적으로 우리에게 어떤 의미를 던졌는가? 우리는 이... 1년간의 <b>코로나</b> 글로벌 감염자는 1.36억 명이고 사망자는 295만 명으로 치사율은 2.16%다 그러나 약... 	카이로스	https://blog.naver.com/acoloje	20210413
<b>코로나</b>검사하러 주말에 갔다 줄이 천만리..	https://blog.naver.com/haja1203?Redirect=Log&logNo=222305588535	#주말에<b>코로나</b>검사 #무증상자검사 #<b>코로나</b>검사줄이천만리 #<b>코로나</b>환자확진 #<b>코로나</b>신규확진 #간단한<b>코로나</b>검사 최근들어서 날씨도 살살 풀리고, 살랑 살랑 다니기 딱 좋은 날들이.... 연거푸 생기더니 신규... 	하루하루 신나게 :)	https://blog.naver.com/haja1203	20210410
<b>코로나</b> 음성이 나오기까지, 그리고 그 이후	https://blog.naver.com/howsing?Redirect=Log&logNo=222306060104	금요일 밤늦게 딸과 함께 있던 친구가 <b>코로나</b> 확진자라고 연락이 왔다. 자정 즈음에 수업 휴강 문자를... 안방과 화장실을 청소하고 정리하는 수고로움을 마다하지 않는...아빠의 힘! #<b>코로나</b>음성 #다시줌수업	천천히 쉬지않고...읽기,걷기,그림	https://blog.naver.com/howsing	20210411
<b>코로나</b>19 21.4.10.(토) 14시 기준 발생현황 및 주요조치사항	https://blog.naver.com/dodreamgj?Redirect=Log&logNo=222305131966	10.(토) 확진자 : 0명 <b>코로나</b>19 예방접종 추진 현황 (2021. 4. 10. 13:00기준) ❍ 예방접종... 26.) <b>코로나</b>19 1차대응요원 1,684 1,436 0 1,372 81.5 - - AZ (3.8.) 고위험 의료기관 종사자 19,391 18,364... 	광주광역시	https://blog.naver.com/dodreamgj	20210410
<b>코로나</b>19 강서구 1860~1866번 확진자 발생 알림	https://blog.naver.com/gangseokkachi?Redirect=Log&logNo=222308575331	<b>코로나</b>19 일일현황 및 역학조사 결과 추가 동선 확인하기 강서구청 홈페이지 <b>코로나</b>19 발생현황 링크 접속 ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ &gt; <b>코로나</b>19 발생동향 및 확진자 이동경로 확인하기 클릭 &gt; 확진자... 	강서까치뉴스	https://blog.naver.com/gangseokkachi	20210413
<b>코로나</b> 집단면역 언제?	https://blog.naver.com/rudska1466?Redirect=Log&logNo=222308086579	정부는 12일 <b>코로나</b>19 대응 특별방역 점검회의를 열고 노바백스 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 백신의 ‘생산 계획’을 밝혔다. 노바백스는 올해 초 문재인 대통령이 노바백스 대표와 화상회의를... 	내가 궁금한 世上事!	https://blog.naver.com/rudska1466	20210413
74. <b>코로나</b> 8. &lt; K바이오 트랜드 2021 &gt;	https://blog.naver.com/jyklife?Redirect=Log&logNo=222307021842	지금처럼 <b>코로나</b> 정보의 홍수시대에 진짜 필요한것은 가짜뉴스, 영혼을 팔아버린 언론, <b>코로나</b> 정보를 정치적으로 왜곡하는 정치인들의 말이 아닌 올바른 사실을 알려주는 정보이다. 'K 바이오 트랜드 2021... 	가톨릭 사회교리	https://blog.naver.com/jyklife	20210412
